gemeentenaam,care_category,actual_cost,expected_cost,insured_years,municipality_actual_cost,municipality_expected_cost,ratio,percentage_difference,euro_gap,actual_cost_per_insured_year,expected_cost_per_insured_year,actual_cost_share_percent
BERGEN NH,Maternity care,693532.28,678579.0637214951,29355.42,99260635.03999999,114474972.51428688,1.0220360707807543,2.2036070780754313,14953.21627850493,23.6253570890827,23.115971896211846,0.6986982097389572
BERGEN NH,Medical devices,3415536.34,4350905.585308631,29355.42,99260635.03999999,114474972.51428688,0.7850173424891084,-21.498265751089164,-935369.2453086311,116.35113175011634,148.2147278188706,3.4409777235694787
BERGEN NH,Medical specialist care,57264312.24,60966220.68042306,29355.42,99260635.03999999,114474972.51428688,0.9392793517605762,-6.07206482394238,-3701908.4404230565,1950.7236564831983,2076.8301281474787,57.69085823088243
BERGEN NH,Mental health (GGZ),5648897.31,7292353.966367653,29355.42,99260635.03999999,114474972.51428688,0.7746329012624349,-22.53670987375651,-1643456.656367653,192.4311527479423,248.41593022234576,5.690974380451637
BERGEN NH,"Nursing, rehabilitation and short-stay care",8696127.02,12473052.384505833,29355.42,99260635.03999999,114474972.51428688,0.6971931770929165,-30.28068229070835,-3776925.364505833,296.2358235719332,424.897766221905,8.760902060011645
BERGEN NH,Other Zvw care,834203.81,1362771.4763493494,29355.42,99260635.03999999,114474972.51428688,0.6121377094233738,-38.786229057662624,-528567.6663493493,28.417369262643835,46.423163979576834,0.8404175629783479
BERGEN NH,Paramedical care,1532629.36,2128325.303134448,29355.42,99260635.03999999,114474972.51428688,0.7201104820503009,-27.988951794969907,-595695.9431344478,52.20941686407485,72.50195374940805,1.544045491329349
BERGEN NH,Patient transport,1449388.73,1943231.851235937,29355.42,99260635.03999999,114474972.51428688,0.7458650541767097,-25.413494582329033,-493843.1212359371,49.37380320227066,66.19669727893306,1.4601848249468947
BERGEN NH,Pharmacy,9967348.61,12646430.253949165,29355.42,99260635.03999999,114474972.51428688,0.7881551085838981,-21.184489141610186,-2679081.643949166,339.5403169159222,430.80392833586325,10.04159262731229
BERGEN OP ZOOM,Dental care,3728897.42,3600087.8828522195,68101.95,228441257.42000002,223001314.16806337,1.0357795535384902,3.577955353849016,128809.53714778041,54.75463507285768,52.863212916109156,1.6323222267789599
BERGEN OP ZOOM,General practice,16830161.5,18829706.877141472,68101.95,228441257.42000002,223001314.16806337,0.8938090013727807,-10.619099862721926,-1999545.377141472,247.13185892621286,276.4929180022227,7.367391376706071
BERGEN OP ZOOM,Maternity care,4476834.14,2644572.383099582,68101.95,228441257.42000002,223001314.16806337,1.6928385733019369,69.28385733019368,1832261.7569004176,65.73723865469344,38.83255006794346,1.9597310006787123
BERGEN OP ZOOM,Medical devices,8065915.06,7855604.964713449,68101.95,228441257.42000002,223001314.16806337,1.0267719795268782,2.6771979526878154,210310.09528655093,118.43882678836655,115.3506612470487,3.530848652776602
BERGEN OP ZOOM,Medical specialist care,115898400.07000001,118112672.35165222,68101.95,228441257.42000002,223001314.16806337,0.9812528813584054,-1.8747118641594618,-2214272.281652212,1701.8367325752054,1734.3508130332864,50.73444323453155
BERGEN OP ZOOM,Mental health (GGZ),21107410.55,18764842.601064328,68101.95,228441257.42000002,223001314.16806337,1.1248381347362224,12.483813473622241,2342567.9489356726,309.9384165945322,275.54045957662487,9.239754144407037
BERGEN OP ZOOM,"Nursing, rehabilitation and short-stay care",19733339.91,18444489.719127927,68101.95,228441257.42000002,223001314.16806337,1.0698772484627463,6.987724846274634,1288850.1908720732,289.76174558878273,270.8364403534396,8.638255686764726
BERGEN OP ZOOM,Other Zvw care,4392856.53,2894841.9514799737,68101.95,228441257.42000002,223001314.16806337,1.5174771554468367,51.74771554468367,1498014.5785200265,64.50412256917754,42.50747521150237,1.9229698608791697
BERGEN OP ZOOM,Paramedical care,4245623.05,4441398.672032099,68101.95,228441257.42000002,223001314.16806337,0.9559202772619994,-4.407972273800064,-195775.6220320994,62.34216567954368,65.21690894360734,1.8585185084120868
BERGEN OP ZOOM,Patient transport,4556300.44,3444349.7065349696,68101.95,228441257.42000002,223001314.16806337,1.3228332858755094,32.28332858755094,1111950.7334650308,66.90411126259968,50.576374193910304,1.9945173176940747
BERGEN OP ZOOM,Pharmacy,25405518.75,23968747.058365136,68101.95,228441257.42000002,223001314.16806337,1.0599435459907958,5.994354599079577,1436771.6916348636,373.0512672544619,351.95390232387086,11.121247990371002
BERKELLAND,Dental care,2238847.64,2332344.720731356,43454.64,143854185.45,150574717.2942334,0.9599128379693213,-4.008716203067875,-93497.08073135605,51.521486313084175,53.67308809211988,1.55633124819866
BERKELLAND,General practice,11786037.89,12404225.72757775,43454.64,143854185.45,150574717.2942334,0.9501631257642015,-4.983687423579852,-618187.837577749,271.2262232525687,285.4522722447534,8.193044820441823
BERKELLAND,Maternity care,1481161.86,1330735.8891399258,43454.64,143854185.45,150574717.2942334,1.1130396888576417,11.30396888576417,150425.97086007427,34.085240609518344,30.62356261931812,1.0296272266021858
BERKELLAND,Medical devices,5894321.1,5459256.959753197,43454.64,143854185.45,150574717.2942334,1.0796929222152736,7.969292221527358,435064.14024680294,135.64307747112852,125.63116297254325,4.0974276011237185
BERKELLAND,Medical specialist care,77213788.63,80476022.7028061,43454.64,143854185.45,150574717.2942334,0.9594632790830957,-4.05367209169043,-3262234.072806105,1776.8824832054759,1851.9546520879267,53.67503794794871
BERKELLAND,Mental health (GGZ),8503813.58,11495937.290915873,43454.64,143854185.45,150574717.2942334,0.7397233792080391,-26.02766207919609,-2992123.710915873,195.69402899207083,264.55028256857895,5.911411999170303
BERKELLAND,"Nursing, rehabilitation and short-stay care",14258568.8,13406829.567783825,43454.64,143854185.45,150574717.2942334,1.0635302498558554,6.3530249855855425,851739.2322161756,328.12534633815864,308.52469535552075,9.911820608762135
BERKELLAND,Other Zvw care,1305384.8,1889835.0816007443,43454.64,143854185.45,150574717.2942334,0.6907400612408474,-30.92599387591526,-584450.2816007442,30.04017062389655,43.48983403385103,0.9074360929551947
BERKELLAND,Paramedical care,3816802.73,2911832.2078639213,43454.64,143854185.45,150574717.2942334,1.3107907521910243,31.079075219102425,904970.5221360787,87.83418134404059,67.00854518329737,2.6532441291578706
BERKELLAND,Patient transport,2376190.11,2403249.7197011937,43454.64,143854185.45,150574717.2942334,0.9887404086727374,-1.125959132726262,-27059.60970119387,54.682080210536775,55.304789539188306,1.6518046399323587
BERKELLAND,Pharmacy,14979268.31,16464447.42635952,43454.64,143854185.45,150574717.2942334,0.9097947791444398,-9.020522085556015,-1485179.1163595188,344.71044542078823,378.88813315124736,10.41281368570705
BERNHEZE,Dental care,1811290.1199999999,1752393.9753628145,32410.59,93847547.57,105253875.80466464,1.0336089632041743,3.360896320417428,58896.14463718538,55.88574968860486,54.06856139807435,1.9300345793788334
BERNHEZE,General practice,8638144.51,8928352.30459443,32410.59,93847547.57,105253875.80466464,0.9674959292942449,-3.2504070705755117,-290207.79459442943,266.5222851543276,275.4763891862021,9.204443518949592
BERNHEZE,Maternity care,1216522.85,1186199.6602282096,32410.59,93847547.57,105253875.80466464,1.0255633101142152,2.55633101142152,30323.189771790523,37.534733246139616,36.599138128254054,1.2962755889732838
BERNHEZE,Medical devices,3562469.31,3716937.098997682,32410.59,93847547.57,105253875.80466464,0.9584421837433472,-4.155781625665278,-154467.7889976818,109.9168299620587,114.68279654883425,3.7960174796712596
BERNHEZE,Medical specialist care,50241432.36,55562941.913862124,32410.59,93847547.57,105253875.80466464,0.9042255616682081,-9.577443833179188,-5321509.553862125,1550.1548216184894,1714.3452776966456,53.53515745579328
BERNHEZE,Mental health (GGZ),5849582.75,8847981.761571972,32410.59,93847547.57,105253875.80466464,0.6611205705018018,-33.887942949819816,-2998399.0115719717,180.48368604212388,272.9966273854309,6.233069378437249
BERNHEZE,"Nursing, rehabilitation and short-stay care",6692724.73,8846983.649749601,32410.59,93847547.57,105253875.80466464,0.75649792007804,-24.350207992196005,-2154258.919749601,206.49808380532414,272.9658315306695,7.131486014600393
BERNHEZE,Other Zvw care,1324779.2,1373584.239136077,32410.59,93847547.57,105253875.80466464,0.9644688416294197,-3.5531158370580296,-48805.039136077045,40.87488688110892,42.380723064161344,1.411629002890949
BERNHEZE,Paramedical care,2251957.55,2107690.937138955,32410.59,93847547.57,105253875.80466464,1.0684477075452423,6.844770754524232,144266.6128610447,69.48215228417625,65.03093393668412,2.399591260837462
BERNHEZE,Patient transport,1596462.84,1630806.1116427379,32410.59,93847547.57,105253875.80466464,0.9789409228984657,-2.105907710153432,-34343.27164273779,49.25744455747335,50.31707573489831,1.7011236642163863
BERNHEZE,Pharmacy,10662181.35,11300004.152380042,32410.59,93847547.57,105253875.80466464,0.9435555249556522,-5.64444750443478,-637822.8023800422,328.9721461411224,348.651602836605,11.361172056251316
BEST,Dental care,1646058.03,1614994.0661010162,30702.25,93282363.71000001,97196009.76401936,1.0192347232420362,1.9234723242036234,31063.963898983784,53.613596071949125,52.6018147237097,1.7645972556155758
BEST,General practice,8155705.38,8325140.853281818,30702.25,93282363.71000001,97196009.76401936,0.979647734943124,-2.035226505687604,-169435.47328181844,265.6386870669088,271.15735339533154,8.743030360331336
BEST,Maternity care,1087289.9000000001,1230972.8174625225,30702.25,93282363.71000001,97196009.76401936,0.8832769372123874,-11.672306278761258,-143682.9174625224,35.41401363092282,40.09389596731583,1.1655899966045147
BEST,Medical devices,2869841.01,3373201.1673913747,30702.25,93282363.71000001,97196009.76401936,0.8507767155254952,-14.922328447450484,-503360.15739137493,93.47331254224038,109.86820729397274,3.076509745102384
BEST,Medical specialist care,51888619.42,51415246.75154715,30702.25,93282363.71000001,97196009.76401936,1.009206853965718,0.9206853965717965,473372.6684528515,1690.0591787246863,1674.641003559907,55.625326542231974
BEST,Mental health (GGZ),6142976.5,8585004.317321032,30702.25,93282363.71000001,97196009.76401936,0.715547281392274,-28.445271860772603,-2442027.8173210323,200.08229038588377,279.62134101966575,6.585356819535078
BEST,"Nursing, rehabilitation and short-stay care",5539610.07,7537561.9784428645,30702.25,93282363.71000001,97196009.76401936,0.7349339329935953,-26.506606700640468,-1997951.9084428642,180.4301010512259,245.50519842822152,5.938539558476203
BEST,Other Zvw care,1237437.08,1277020.6073988453,30702.25,93282363.71000001,97196009.76401936,0.9690032195490779,-3.0996780450922135,-39583.52739884518,40.30444283399425,41.59371405674976,1.3265498758661332
BEST,Paramedical care,2367017.8,1953518.400228861,30702.25,93282363.71000001,97196009.76401936,1.211669058107001,21.166905810700108,413499.3997711388,77.09590665179262,63.62785790060536,2.5374762236500357
BEST,Patient transport,1224653.27,1475846.4447123227,30702.25,93282363.71000001,97196009.76401936,0.8297972152778494,-17.020278472215054,-251193.17471232265,39.88806260127515,48.06965107483401,1.3128454525522657
BEST,Pharmacy,11123155.25,10407502.360131552,30702.25,93282363.71000001,97196009.76401936,1.0687631734401453,6.876317344014526,715652.8898684476,362.29120829906606,338.98174759607366,11.924178170034494
BEUNINGEN,Dental care,1533853.32,1396997.1702965805,26306.63,85638149.83,84580274.91488798,1.0979645146126997,9.796451461269973,136856.14970341953,58.306720397101415,53.10437598037379,1.7910864761147305
BEUNINGEN,General practice,6935701.65,7171548.20918406,26306.63,85638149.83,84580274.91488798,0.9671135782254062,-3.2886421774593777,-235846.5591840595,263.64842817190953,272.61371787963947,8.098845740791969
BEUNINGEN,Maternity care,1012277.2599999999,967313.8970045656,26306.63,85638149.83,84580274.91488798,1.0464827013595797,4.648270135957966,44963.36299543432,38.47992920415879,36.7707265052409,1.18204008611754
BEUNINGEN,Medical devices,2729575.91,2950442.4445138043,26306.63,85638149.83,84580274.91488798,0.925141215710039,-7.485878428996095,-220866.53451380413,103.75999928535126,112.15584985662565,3.187336386199926
BEUNINGEN,Medical specialist care,48632383.32,45293260.439314954,26306.63,85638149.83,84580274.91488798,1.0737222899896748,7.372228998967478,3339122.8806850463,1848.6740156378828,1721.743166620542,56.78822279152455
BEUNINGEN,Mental health (GGZ),5224712.37,7170413.294076703,26306.63,85638149.83,84580274.91488798,0.7286487062490531,-27.135129375094692,-1945700.9240767024,198.60819762926684,272.57057608962845,6.100916916551279
BEUNINGEN,"Nursing, rehabilitation and short-stay care",6191501.86,6380735.37851554,26306.63,85638149.83,84580274.91488798,0.9703429922587443,-2.965700774125568,-189233.51851553936,235.3589897299654,242.5523671605044,7.229840757058308
BEUNINGEN,Other Zvw care,1435642.93,1118986.30055043,26306.63,85638149.83,84580274.91488798,1.2829852602250862,28.298526022508618,316656.62944956985,54.573426166711585,42.536284600134266,1.6764058224633414
BEUNINGEN,Paramedical care,2284628.05,1713095.05530199,26306.63,85638149.83,84580274.91488798,1.3336259671809387,33.362596718093876,571532.9946980099,86.84609355132146,65.12027786538944,2.6677690428100176
BEUNINGEN,Patient transport,1120729.43,1282817.3745517598,26306.63,85638149.83,84580274.91488798,0.8736469058127652,-12.635309418723484,-162087.94455175987,42.60254658236345,48.764033042307574,1.3086801060330662
BEUNINGEN,Pharmacy,8537143.73,9134665.351577602,26306.63,85638149.83,84580274.91488798,0.9345874645014328,-6.541253549856718,-597521.6215776019,324.52441570813136,347.2381430680251,9.968855874335276
BEVERWIJK,Dental care,2268876.0,2178119.699066636,42140.74,133743164.37,130240055.17926064,1.0416672696970026,4.166726969700263,90756.30093336385,53.84044039093761,51.6867928533442,1.696442588813857
BEVERWIJK,General practice,11369600.6,11287339.283087075,42140.74,133743164.37,130240055.17926064,1.007287928080286,0.7287928080285999,82261.31691292487,269.8006869362047,267.8486254177567,8.501070431193058
BEVERWIJK,Maternity care,3800828.44,1899666.476028114,42140.74,133743164.37,130240055.17926064,2.0007872371085362,100.07872371085362,1901161.9639718859,90.1936805096446,45.07909628611444,2.841886131454929
BEVERWIJK,Medical devices,4200920.39,4464202.3731828425,42140.74,133743164.37,130240055.17926064,0.941023734774118,-5.897626522588196,-263281.98318284284,99.68786475984997,105.9355477189732,3.1410355884642955
BEVERWIJK,Medical specialist care,72204032.94,68202497.0895026,42140.74,133743164.37,130240055.17926064,1.0586713979877622,5.867139798776222,4001535.850497395,1713.4021125400266,1618.4456440371623,53.98708283905097
BEVERWIJK,Mental health (GGZ),12412564.53,12065339.03672322,42140.74,133743164.37,130240055.17926064,1.028778759736459,2.8778759736459048,347225.4932767786,294.5502269300444,286.3105639987153,9.280896402047647
BEVERWIJK,"Nursing, rehabilitation and short-stay care",8716076.58,10052106.070083829,42140.74,133743164.37,130240055.17926064,0.8670895948800224,-13.291040511997764,-1336029.4900838286,206.83254684184473,238.53653424415018,6.517025839082889
BEVERWIJK,Other Zvw care,1721487.72,1730409.1010522763,42140.74,133743164.37,130240055.17926064,0.9948443515196197,-0.5155648480380304,-8921.381052276352,40.85091339164903,41.06261781478627,1.2871594059472902
BEVERWIJK,Paramedical care,2314456.57,2622976.5899988795,42140.74,133743164.37,130240055.17926064,0.8823778980051776,-11.762210199482237,-308520.01999887964,54.922067576411806,62.24324940660462,1.7305232614334318
BEVERWIJK,Patient transport,1895480.1,1951708.2041303464,42140.74,133743164.37,130240055.17926064,0.9711903121525276,-2.88096878474724,-56228.10413034633,44.97975355914491,46.314046790121544,1.4172538154968135
BEVERWIJK,Pharmacy,12838840.5,13785691.256404823,42140.74,133743164.37,130240055.17926064,0.9313164107048374,-6.86835892951626,-946850.7564048227,304.66575812384883,327.13453196134725,9.599623697014819
BLADEL,Dental care,1265694.52,1091585.7960507867,20695.5,64066683.92,68692499.45934376,1.1595007232405512,15.950072324055121,174108.72394921328,61.15795801019545,52.74507965745146,1.975589249445892
BLADEL,General practice,5194084.9,5775364.425851275,20695.5,64066683.92,68692499.45934376,0.8993518879519719,-10.064811204802815,-581279.5258512748,250.9765359619241,279.06377839874733,8.107310355700395
BLADEL,Maternity care,690951.03,751256.9238373666,20695.5,64066683.92,68692499.45934376,0.9197266714969782,-8.027332850302182,-60305.8938373666,33.38653475393202,36.30049642856498,1.078487269393855
BLADEL,Medical devices,2339187.59,2444352.856519689,20695.5,64066683.92,68692499.45934376,0.9569762335093367,-4.30237664906633,-105165.266519689,113.0288028798531,118.1103552231011,3.6511763164157847
BLADEL,Medical specialist care,36115690.14,36282274.03165035,20695.5,64066683.92,68692499.45934376,0.9954086700435306,-0.4591329956469381,-166583.8916503489,1745.09869971733,1753.1479805585925,56.3720297824336
BLADEL,Mental health (GGZ),4011983.53,5662270.541693864,20695.5,64066683.92,68692499.45934376,0.7085467747360262,-29.145322526397376,-1650287.0116938646,193.85777246261264,273.599117764435,6.2621994530101786
BLADEL,"Nursing, rehabilitation and short-stay care",3340554.77,5970643.596128701,20695.5,64066683.92,68692499.45934376,0.5594965963411346,-44.05034036588654,-2630088.826128701,161.4145476069677,288.4996060075234,5.214183980821213
BLADEL,Other Zvw care,947878.01,884081.5036387147,20695.5,64066683.92,68692499.45934376,1.0721613404405712,7.216134044057121,63796.50636128534,45.801164987557684,42.71853802221327,1.4795178273681437
BLADEL,Paramedical care,1734741.67,1347777.9361900184,20695.5,64066683.92,68692499.45934376,1.2871123821064132,28.71123821064132,386963.7338099815,83.82216762098041,65.12420266193223,2.707712595467201
BLADEL,Patient transport,936031.34,1078640.8498060363,20695.5,64066683.92,68692499.45934376,0.8677877721470676,-13.221222785293241,-142609.50980603637,45.228737648281026,52.11958395815691,1.461026672098124
BLADEL,Pharmacy,7489886.42,7404250.9979769625,20695.5,64066683.92,68692499.45934376,1.0115657102989128,1.1565710298912846,85635.42202303745,361.90893769176876,357.77106124408505,11.690766497845608
BLARICUM,Dental care,608826.42,762592.2597996836,12363.78,36728498.28,41086402.3244872,0.7983642794380388,-20.163572056196124,-153765.83979968354,49.242741297564336,61.67953973620394,1.6576403842014094
BLARICUM,General practice,3372982.37,3451989.0539366324,12363.78,36728498.28,41086402.3244872,0.9771127072820427,-2.288729271795731,-79006.68393663224,272.81158108604325,279.201753342152,9.183556442428008
BLARICUM,Maternity care,664093.19,400676.83243151207,12363.78,36728498.28,41086402.3244872,1.6574284716437,65.74284716437,263416.3575684879,53.71279576310804,32.40730847940614,1.8081141922473394
BLARICUM,Medical devices,1130489.54,1452373.4527123682,12363.78,36728498.28,41086402.3244872,0.7783738665071049,-22.162613349289508,-321883.9127123682,91.4355917041552,117.47001747947377,3.0779628706344155
BLARICUM,Medical specialist care,20440664.93,22017839.613139033,12363.78,36728498.28,41086402.3244872,0.9283683271905632,-7.163167280943683,-1577174.6831390336,1653.2698681147674,1780.8339854914138,55.65341870002533
BLARICUM,Mental health (GGZ),2268703.05,3019832.7541789496,12363.78,36728498.28,41086402.3244872,0.7512677802638208,-24.87322197361792,-751129.7041789498,183.49590901811578,244.2483410558057,6.176955650907706
BLARICUM,"Nursing, rehabilitation and short-stay care",2867493.9699999997,3474241.5349672814,12363.78,36728498.28,41086402.3244872,0.8253582662976839,-17.464173370231606,-606747.5649672817,231.9269648926137,281.00156545710786,7.80727256567812
BLARICUM,Other Zvw care,468931.24,577903.8291421926,12363.78,36728498.28,41086402.3244872,0.8114347342118405,-18.856526578815945,-108972.58914219262,37.92782142678048,46.74167844641304,1.2767503763020718
BLARICUM,Paramedical care,866444.63,897880.9265020743,12363.78,36728498.28,41086402.3244872,0.9649883458104601,-3.5011654189539887,-31436.296502074343,70.07926621146606,72.62187830114046,2.3590526990639598
BLARICUM,Patient transport,509010.51,638367.5627139781,12363.78,36728498.28,41086402.3244872,0.797362741671859,-20.263725832814096,-129357.0527139781,41.16948942799047,51.63207067045661,1.3858734602203289
BLARICUM,Pharmacy,3530858.43,4392704.504963496,12363.78,36728498.28,41086402.3244872,0.8038005802599149,-19.619941974008515,-861846.0749634956,285.58081994341535,355.2881485244396,9.613402658291315
BLOEMENDAAL,Dental care,1036956.64,1513336.0890847908,23482.47,74140866.92,83498416.27331033,0.6852123910076794,-31.47876089923206,-476379.4490847908,44.15875502023424,64.44535387822451,1.398630314262314
BLOEMENDAAL,General practice,6319998.16,6884990.587017935,23482.47,74140866.92,83498416.27331033,0.9179385331211255,-8.20614668788745,-564992.4270179346,269.1368565572531,293.19703536373873,8.524311115513997
BLOEMENDAAL,Maternity care,523797.24,492978.5253068861,23482.47,74140866.92,83498416.27331033,1.0625153289870564,6.251532898705636,30818.71469311387,22.30588349522005,20.993469822675642,0.706489230244895
BLOEMENDAAL,Medical devices,2307990.12,3128869.3506456236,23482.47,74140866.92,83498416.27331033,0.7376434939745119,-26.23565060254881,-820879.2306456235,98.28566245373676,133.2427700597775,3.112979677578337
BLOEMENDAAL,Medical specialist care,40002669.5,43748569.45403707,23482.47,74140866.92,83498416.27331033,0.9143766298924912,-8.562337010750875,-3745899.9540370703,1703.5120027833527,1863.0309952077898,53.954952459841024
BLOEMENDAAL,Mental health (GGZ),5651728.43,5491814.676243421,23482.47,74140866.92,83498416.27331033,1.0291185633864042,2.9118563386404173,159913.753756579,240.67861813514503,233.86869763885232,7.622959731639458
BLOEMENDAAL,"Nursing, rehabilitation and short-stay care",8089922.050000001,8992819.498960797,23482.47,74140866.92,83498416.27331033,0.8995979571184394,-10.040204288156062,-902897.448960796,344.50899117511915,382.9588411679349,10.911555780335352
BLOEMENDAAL,Other Zvw care,764499.73,1059786.217911094,23482.47,74140866.92,83498416.27331033,0.7213716474883751,-27.862835251162487,-295286.487911094,32.556188935831706,45.130951638013116,1.0311448486634447
BLOEMENDAAL,Paramedical care,1683757.77,1721827.3481543844,23482.47,74140866.92,83498416.27331033,0.9778900142367986,-2.2109985763201445,-38069.57815438439,71.70275401182244,73.32394540073443,2.271025198311776
BLOEMENDAAL,Patient transport,1029976.69,1381854.074350139,23482.47,74140866.92,83498416.27331033,0.7453585071812879,-25.464149281871208,-351877.38435013895,43.86151414225164,58.84619779563814,1.389215870798183
BLOEMENDAAL,Pharmacy,6729570.59,9081570.451598192,23482.47,74140866.92,83498416.27331033,0.7410139717427087,-25.898602825729135,-2351999.861598192,286.5784813096748,386.7382967634236,9.076735772811219
BODEGRAVEN-REEUWIJK,Dental care,1633392.06,2011343.423185674,35780.38,102876934.08,113427211.40294348,0.812090089226506,-18.790991077349396,-377951.36318567395,45.650495047844664,56.213584740734284,1.5877145587657466
BODEGRAVEN-REEUWIJK,General practice,8882335.09,9730362.137257209,35780.38,102876934.08,113427211.40294348,0.9128473292879672,-8.71526707120328,-848027.0472572092,248.24596860066887,271.9468640986264,8.633942262599746
BODEGRAVEN-REEUWIJK,Maternity care,1776301.9400000002,1386713.617660489,35780.38,102876934.08,113427211.40294348,1.2809436046332205,28.094360463322054,389588.32233951124,49.64458007433125,38.75625741427255,1.7266279908951194
BODEGRAVEN-REEUWIJK,Medical devices,3688846.43,3938451.135657698,35780.38,102876934.08,113427211.40294348,0.9366236378057753,-6.337636219422471,-249604.70565769775,103.0969047841303,110.07292643783263,3.585688534546966
BODEGRAVEN-REEUWIJK,Medical specialist care,57854268.35,59937573.91615453,35780.38,102876934.08,113427211.40294348,0.9652420772140556,-3.475792278594436,-2083305.5661545321,1616.927163713745,1675.1519664171967,56.236384635073684
BODEGRAVEN-REEUWIJK,Mental health (GGZ),6960717.08,9627521.641989049,35780.38,102876934.08,113427211.40294348,0.7230019665333013,-27.69980334666987,-2666804.5619890485,194.54005463329347,269.07264936786726,6.766061938225288
BODEGRAVEN-REEUWIJK,"Nursing, rehabilitation and short-stay care",7822095.6899999995,9106626.600421358,35780.38,102876934.08,113427211.40294348,0.8589454726998553,-14.105452730014466,-1284530.9104213584,218.61410331583957,254.51453004192126,7.603352257676457
BODEGRAVEN-REEUWIJK,Other Zvw care,929422.58,1548250.9494483438,35780.38,102876934.08,113427211.40294348,0.6003048668119092,-39.96951331880908,-618828.3694483439,25.975760458664777,43.270947638016814,0.9034314526492935
BODEGRAVEN-REEUWIJK,Paramedical care,1762086.41,2367267.7215030515,35780.38,102876934.08,113427211.40294348,0.7443545121635827,-25.564548783641726,-605181.3115030515,49.24728049282875,66.16105590558433,1.7128099955134277
BODEGRAVEN-REEUWIJK,Patient transport,1347037.6,1729901.0226792675,35780.38,102876934.08,113427211.40294348,0.7786790009024394,-22.132099909756064,-382863.42267926736,37.64738105073228,48.34775434691492,1.3093679472917668
BODEGRAVEN-REEUWIJK,Pharmacy,10220430.85,12043199.236986808,35780.38,102876934.08,113427211.40294348,0.8486474938163638,-15.135250618363616,-1822768.3869868089,285.64344062304536,336.58667786610454,9.93461842676251
BOEKEL,Dental care,487909.38,594019.1096238395,11116.11,33842347.61,34881380.959769964,0.8213698382682788,-17.86301617317212,-106109.72962383949,43.89209714549424,53.43767825469876,1.4417125715469832
BOEKEL,General practice,2953623.37,2996332.336278973,11116.11,33842347.61,34881380.959769964,0.9857462519221043,-1.42537480778957,-42708.966278973036,265.7065619177932,269.5486403318223,8.727595981335647
BOEKEL,Maternity care,572674.16,440277.3992158451,11116.11,33842347.61,34881380.959769964,1.3007121442526004,30.071214425260038,132396.76078415493,51.517496678244456,39.60714667413736,1.6921821340514267
BOEKEL,Medical devices,1247387.19,1205378.253146709,11116.11,33842347.61,34881380.959769964,1.0348512483476653,3.4851248347665287,42008.936853291,112.2143618585998,108.43525776073724,3.6858766548199284
BOEKEL,Medical specialist care,16066421.16,18476861.527969487,11116.11,33842347.61,34881380.959769964,0.8695427595037899,-13.045724049621011,-2410440.367969487,1445.3276514895947,1662.169727356916,47.47431042653959
BOEKEL,Mental health (GGZ),5028985.19,3087070.1444333117,11116.11,33842347.61,34881380.959769964,1.6290479175111723,62.90479175111723,1941915.0455666888,452.4051300319986,277.7113706533411,14.860036448872114
BOEKEL,"Nursing, rehabilitation and short-stay care",2596007.08,2656475.0311794686,11116.11,33842347.61,34881380.959769964,0.977237523232951,-2.276247676704901,-60467.95117946854,233.53556954726068,238.97523784664494,7.670883562560275
BOEKEL,Other Zvw care,327339.47000000003,467868.4154174702,11116.11,33842347.61,34881380.959769964,0.6996400253005349,-30.03599746994651,-140528.94541747018,29.44730395794932,42.08922144684338,0.9672481169813267
BOEKEL,Paramedical care,789768.08,704351.470377063,11116.11,33842347.61,34881380.959769964,1.1212698676943353,12.126986769433534,85416.60962293693,71.0471630813297,63.363125263879446,2.333668128172743
BOEKEL,Patient transport,556070.94,528472.7199882531,11116.11,33842347.61,34881380.959769964,1.0522226010310622,5.222260103106224,27598.22001174686,50.02387885690227,47.541156032843595,1.6431216486757194
BOEKEL,Pharmacy,3216161.59,3724274.5521395486,11116.11,33842347.61,34881380.959769964,0.8635672652415907,-13.643273475840934,-508112.96213954873,289.3243760632091,335.0339779058995,9.503364326444256
BORGER-ODOORN,Dental care,1327641.6400000001,1370311.5368676032,25627.55,90011101.05,88394252.94245486,0.9688611708216788,-3.1138829178321226,-42669.89686760306,51.805250209247475,53.4702512283696,1.4749754469312764
BORGER-ODOORN,General practice,7690014.68,7277180.154709066,25627.55,90011101.05,88394252.94245486,1.0567300130702122,5.673001307021219,412834.52529093344,300.06827340108595,283.9592608231792,8.543406969022962
BORGER-ODOORN,Maternity care,881287.5099999999,785140.5419643589,25627.55,90011101.05,88394252.94245486,1.1224582898178828,12.245828981788275,96146.96803564101,34.38828565352521,30.636582192381205,0.9790875788870265
BORGER-ODOORN,Medical devices,3777602.78,3191679.799388978,25627.55,90011101.05,88394252.94245486,1.1835782463902524,18.357824639025246,585922.9806110216,147.40397657989155,124.54096468015781,4.196818765611578
BORGER-ODOORN,Medical specialist care,49045938.69,47558110.02587413,25627.55,90011101.05,88394252.94245486,1.031284436309946,3.128443630994604,1487828.6641258672,1913.7974051362694,1855.741575994355,54.48876651642737
BORGER-ODOORN,Mental health (GGZ),5251270.39,6731814.595526602,25627.55,90011101.05,88394252.94245486,0.7800675903180032,-21.99324096819968,-1480544.2055266025,204.90723420693746,262.67882007943024,5.834025279929625
